ID,ID_USER,ID_ASSESSMENT,ID_CLASS,YEAR,SEMESTER,ASSESSMENT_DATE_START,ASSESSMENT_TITLE,ASSESSMENT_TYPE,GRADE
886747,13,2280,284,2021,1,2020-03-05 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
886979,1168,2275,284,2021,1,2020-03-03 00:00:00,Segunda Lista de Exercícios,1,0.555556
886980,1168,2303,284,2021,1,2020-06-04 00:00:00,Testando,1,0
886983,3113,2275,284,2021,1,2020-03-03 00:00:00,Segunda Lista de Exercícios,1,0
886985,3806,2275,284,2021,1,2020-03-03 00:00:00,Segunda Lista de Exercícios,1,0
887171,13,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,5
887176,5613,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
903677,4605,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
906274,4571,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
909077,2838,2602,284,2021,1,2021-03-01 00:00:00,[Não Importar] Apenas um teste,1,10
909078,2838,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
920228,2841,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,5.625
924157,5808,2602,284,2021,1,2021-03-01 00:00:00,[Não Importar] Apenas um teste,1,1.15385
936837,3595,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
940126,5809,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
948819,2841,2629,284,2021,1,2022-03-30 09:00:00,Apenas um teste em C,2,10
948825,5809,2629,284,2021,1,2022-03-30 09:00:00,Apenas um teste em C,2,10
963514,3595,2602,284,2021,1,2021-03-01 00:00:00,[Não Importar] Apenas um teste,1,1.15385
978192,5809,2602,284,2021,1,2021-03-01 00:00:00,[Não Importar] Apenas um teste,1,10
980033,1168,2643,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 3,1,0
1026075,5809,2642,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 2,1,0
1026076,5809,2643,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 3,1,0
1027145,3595,2629,284,2021,1,2022-03-30 09:00:00,Apenas um teste em C,2,10
1027146,3595,2642,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 2,1,0
1027147,3595,2643,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 3,1,0
1079939,4571,2642,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 2,1,0
1079940,4571,2643,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 3,1,0
1165385,2841,2602,284,2021,1,2021-03-01 00:00:00,[Não Importar] Apenas um teste,1,5
1165386,2841,2642,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 2,1,3.07692
1166615,1168,2642,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 2,1,0
1167783,5613,2643,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 3,1,0
1168631,4605,2643,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 3,1,0
1168989,2841,2643,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 3,1,0
1169814,4869,2642,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 2,1,0
1169815,4869,2643,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 3,1,0
1172413,4605,2642,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 2,1,4.23077
1172416,4869,2629,284,2021,1,2022-03-30 09:00:00,Apenas um teste em C,2,0
1172418,5613,2642,284,2021,1,2021-04-01 00:00:00,[Não Importar] Apenas um teste 2,1,0
1232478,2450,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
1313765,4869,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
1450547,5613,2602,284,2021,1,2021-03-01 00:00:00,[Não Importar] Apenas um teste,1,0
1450548,5613,2629,284,2021,1,2022-03-30 09:00:00,Apenas um teste em C,2,0
1452248,4609,2629,284,2021,1,2022-03-30 09:00:00,Apenas um teste em C,2,0
1452250,4609,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
1471495,1168,2602,284,2021,1,2021-03-01 00:00:00,[Não Importar] Apenas um teste,1,0
1471504,4869,2602,284,2021,1,2021-03-01 00:00:00,[Não Importar] Apenas um teste,1,1.53846
1472001,1168,2629,284,2021,1,2022-03-30 09:00:00,Apenas um teste em C,2,10
1476610,1168,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,1.25
1482637,6019,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
1539862,5282,2771,284,2021,1,2022-03-16 00:00:00,Lab 1 - Variáveis e Estrutura Sequencial,2,0
1569671,4851,2629,284,2021,1,2022-03-30 09:00:00,Apenas um teste em C,2,0
1592723,4571,2771,284,2021,1,2022-03-16 00:00:00,Lab 1 - Variáveis e Estrutura Sequencial,2,0
1603555,4851,2771,284,2021,1,2022-03-16 00:00:00,Lab 1 - Variáveis e Estrutura Sequencial,2,0
1737195,4851,2259,284,2021,1,2020-03-08 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,6.66667
1936775,4571,2602,284,2021,1,2021-03-01 00:00:00,[Não Importar] Apenas um teste,1,1.53846
1936776,4605,2602,284,2021,1,2021-03-01 00:00:00,[Não Importar] Apenas um teste,1,3.46154
1936777,4609,2602,284,2021,1,2021-03-01 00:00:00,[Não Importar] Apenas um teste,1,0.769231
1936782,4605,2602,284,2021,1,2021-03-01 00:00:00,[Não Importar] Apenas um teste,1,3.46154
1936784,1168,2771,284,2021,1,2022-03-16 00:00:00,Lab 1 - Variáveis e Estrutura Sequencial,2,1
1936785,2681,2771,284,2021,1,2022-03-16 00:00:00,Lab 1 - Variáveis e Estrutura Sequencial,2,0
1936786,6019,2771,284,2021,1,2022-03-16 00:00:00,Lab 1 - Variáveis e Estrutura Sequencial,2,0
1936787,6118,2771,284,2021,1,2022-03-16 00:00:00,Lab 1 - Variáveis e Estrutura Sequencial,2,0
1940429,1071,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,0
1942595,1071,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,0.625
1942599,6091,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,0
1942685,6283,3069,378,2021,1,2022-01-11 18:00:00,Lab 0 – Primeiros passos com o Python,1,0
1944012,1997,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,0.625
1944013,5121,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1944018,6404,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1944324,5839,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,10
1944343,6403,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,0
1945307,6400,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,0.625
1945401,6386,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,10
1946104,1083,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
1946111,6335,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
1947170,5812,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,10
1947177,6387,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,0
1948076,5133,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1948078,5148,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1948587,6417,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1948661,1182,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1948662,3859,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1948663,4046,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1948681,6370,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,0
1948686,6464,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1948688,6471,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,0
1949579,6402,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1950821,6479,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1950946,6424,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1953125,6046,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,9.375
1953135,6455,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,0
1953152,6444,3069,378,2021,1,2022-01-11 18:00:00,Lab 0 – Primeiros passos com o Python,1,10
1953163,6462,3069,378,2021,1,2022-01-11 18:00:00,Lab 0 – Primeiros passos com o Python,1,10
1955821,6317,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
1958385,5038,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1958475,6369,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
1958476,6373,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
1960188,5012,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1960478,5285,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1960639,5041,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1960681,1071,3073,374,2021,1,2022-01-13 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0.869565
1961098,6004,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1961100,6151,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1961107,6414,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1961108,6417,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1961113,6424,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1961438,4444,3052,376,2021,1,2022-01-11 16:00:00,Lab 0 – Primeiros passos com o Python ,1,10
1963857,6392,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,0
1965611,6356,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1966551,6344,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1967205,6447,3069,378,2021,1,2022-01-11 18:00:00,Lab 0 – Primeiros passos com o Python,1,10
1967706,5013,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1968156,6355,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,6.875
1968860,2228,3052,376,2021,1,2022-01-11 16:00:00,Lab 0 – Primeiros passos com o Python ,1,10
1969144,6340,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1969695,5159,3052,376,2021,1,2022-01-11 16:00:00,Lab 0 – Primeiros passos com o Python ,1,10
1970249,5604,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1970250,6338,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1970257,6349,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,8.125
1970258,6349,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0.434783
1970259,6351,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1970263,6454,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1970940,6367,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1971617,6360,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1971728,6392,3073,374,2021,1,2022-01-13 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0
1971731,6472,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,0
1971746,2083,3052,376,2021,1,2022-01-11 16:00:00,Lab 0 – Primeiros passos com o Python ,1,9.375
1971763,6436,3052,376,2021,1,2022-01-11 16:00:00,Lab 0 – Primeiros passos com o Python ,1,10
1972412,6363,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,4.375
1972542,4756,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
1973575,1071,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0.434783
1973576,4571,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1973577,4571,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0.434783
1973578,4605,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1973579,4605,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1973581,5994,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,0.625
1973585,6341,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,0.625
1973586,6341,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0
1973632,6354,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,10
1974041,6348,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,6.25
1974042,6348,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0
1974044,6399,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1974702,6368,3073,374,2021,1,2022-01-13 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1974788,6347,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1974789,6347,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1974790,6351,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1974791,6399,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1974925,6467,3069,378,2021,1,2022-01-11 18:00:00,Lab 0 – Primeiros passos com o Python,1,10
1975047,6447,3075,378,2021,1,2022-03-09 11:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1975051,6456,3069,378,2021,1,2022-01-11 18:00:00,Lab 0 – Primeiros passos com o Python,1,2.5
1975052,6456,3075,378,2021,1,2022-03-09 11:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1975056,6460,3069,378,2021,1,2022-01-11 18:00:00,Lab 0 – Primeiros passos com o Python,1,10
1975881,4483,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,0
1975882,4483,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0.869565
1976333,6357,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,9.375
1979415,6450,3052,376,2021,1,2022-01-11 16:00:00,Lab 0 – Primeiros passos com o Python ,1,0
1979953,5052,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
1979959,6361,3077,377,2021,1,2022-01-14 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1980044,6434,3052,376,2021,1,2022-01-11 16:00:00,Lab 0 – Primeiros passos com o Python ,1,10
1980343,6125,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,0
1980344,6125,3073,374,2021,1,2022-01-13 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,3.04348
1980348,6354,3073,374,2021,1,2022-01-13 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1980349,6368,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,10
1980374,5994,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0
1980377,6342,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0
1980378,6345,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1980381,6533,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,4.6875
1981162,6467,3075,378,2021,1,2022-03-09 11:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1981350,5041,3077,377,2021,1,2022-01-14 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1981358,5806,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1981360,5815,3077,377,2021,1,2022-01-14 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1981367,6361,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1981377,6483,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1983630,2083,3053,376,2021,1,2022-01-20 16:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,4.34783
1985740,5121,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1985741,6004,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,4.375
1985743,6110,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1986961,6534,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,9.375
1987315,6425,3052,376,2021,1,2022-01-11 16:00:00,Lab 0 – Primeiros passos com o Python ,1,0
1987329,6582,3052,376,2021,1,2022-01-11 16:00:00,Lab 0 – Primeiros passos com o Python ,1,0
1988571,5837,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,0
1988573,6046,3073,374,2021,1,2022-01-13 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,6.52174
1988575,6337,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,6.25
1989307,6465,3052,376,2021,1,2022-01-11 16:00:00,Lab 0 – Primeiros passos com o Python ,1,1.25
1989310,6582,3053,376,2021,1,2022-01-20 16:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,5.79565
1989345,5025,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,8.75
1989360,6379,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1991834,6377,3094,375,2021,1,2022-01-26 18:20:00,Lab 1 - Variáveis e Estrutura Sequencial,2,0
1991890,6404,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1993931,6422,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1993933,6422,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1994236,2228,3053,376,2021,1,2022-01-20 16:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1995506,6465,3053,376,2021,1,2022-01-20 16:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,3.91304
1995634,6365,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,0
1995664,1997,3096,380,2021,1,2022-03-08 19:00:00,Lab 2 - Estrutura Condicional Composta,1,0
1995679,6413,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
1995685,6416,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1995688,6419,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,3.75
1995780,4992,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,8.4375
1996101,1182,3077,377,2021,1,2022-01-14 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1996113,5850,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
1996116,6364,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,4.70588
1998540,3169,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
1998542,3384,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,8.125
1998543,3384,3094,375,2021,1,2022-01-26 18:20:00,Lab 1 - Variáveis e Estrutura Sequencial,2,2.6087
1998544,4070,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
1998545,4070,3094,375,2021,1,2022-01-26 18:20:00,Lab 1 - Variáveis e Estrutura Sequencial,2,5.21739
1998547,5530,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
1998548,5530,3094,375,2021,1,2022-01-26 18:20:00,Lab 1 - Variáveis e Estrutura Sequencial,2,0
1998549,5635,3094,375,2021,1,2022-01-26 18:20:00,Lab 1 - Variáveis e Estrutura Sequencial,2,0
1998555,6320,3094,375,2021,1,2022-01-26 18:20:00,Lab 1 - Variáveis e Estrutura Sequencial,2,4.34783
1998558,6333,3094,375,2021,1,2022-01-26 18:20:00,Lab 1 - Variáveis e Estrutura Sequencial,2,5.65217
1998559,6371,3094,375,2021,1,2022-01-26 18:20:00,Lab 1 - Variáveis e Estrutura Sequencial,2,0
1998560,6373,3094,375,2021,1,2022-01-26 18:20:00,Lab 1 - Variáveis e Estrutura Sequencial,2,0
1998562,6374,3094,375,2021,1,2022-01-26 18:20:00,Lab 1 - Variáveis e Estrutura Sequencial,2,1.73913
1998565,6440,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
1999753,4372,3075,378,2021,1,2022-03-09 11:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0
1999755,6444,3075,378,2021,1,2022-03-09 11:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
1999758,6451,3075,378,2021,1,2022-03-09 11:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2003034,6216,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,0
2003241,5138,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,10
2004111,6339,3051,379,2021,1,2022-01-10 14:00:00,Lab 0 – Primeiros passos com o Python,1,8.75
2004232,6356,3077,377,2021,1,2022-01-14 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2004237,6374,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
2004567,5012,3077,377,2021,1,2022-01-14 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2005122,5159,3053,376,2021,1,2022-01-20 16:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2005557,6451,3075,378,2021,1,2022-03-09 11:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2005648,5133,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,9.13043
2005649,5133,3096,380,2021,1,2022-03-08 19:00:00,Lab 2 - Estrutura Condicional Composta,1,9
2005650,5138,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2005663,6479,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0.434783
2006240,6365,3077,377,2021,1,2022-01-14 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2006812,4338,3050,380,2021,1,2022-01-11 14:00:00,Lab 0 – Primeiros passos com o Python,1,0
2007153,6433,3053,376,2021,1,2022-01-20 16:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2007155,6434,3053,376,2021,1,2022-01-20 16:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2007713,5453,3094,375,2021,1,2022-01-26 18:20:00,Lab 1 - Variáveis e Estrutura Sequencial,2,1.73913
2007714,6377,3071,375,2021,1,2022-01-12 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
2008909,6477,3073,374,2021,1,2022-01-13 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,9.56522
2008916,4992,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0
2008917,6338,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2008918,6339,3072,379,2021,1,2022-01-12 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,8.69565
2008951,6410,3074,380,2021,1,2022-03-08 19:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2009596,6367,3077,377,2021,1,2022-01-14 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2012111,6535,3094,375,2021,1,2022-01-26 18:20:00,Lab 1 - Variáveis e Estrutura Sequencial,2,0
2014628,5839,3073,374,2021,1,2022-01-13 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2014731,6389,3073,374,2021,1,2022-01-13 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2014733,6391,3073,374,2021,1,2022-01-13 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
2014734,6395,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,3.125
2014739,6477,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,2.5
2014740,6486,3073,374,2021,1,2022-01-13 08:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0
2014809,4051,3070,377,2021,1,2022-01-11 10:48:00,Lab 0 – Primeiros passos com o Python ,1,10
