ID_USER,ID_ASSESSMENT,ID_CLASS,YEAR,SEMESTER,ASSESSMENT_DATE_START,ASSESSMENT_TITLE,ASSESSMENT_TYPE,GRADE
7169,4832,488,2022,2,2023-06-29 08:05:00,TP 6: Estrutura de Repetição por Contagem (for),2,7.5
7169,4564,488,2022,2,2023-04-25 11:00:00,Lab 3 - Estrutura Condicional Encadeada,1,9.11333
7169,4506,488,2022,2,2023-04-13 00:00:00,Lab 2 - Estrutura Condicional Composta,1,10
7169,4484,488,2022,2,2023-04-11 08:05:00,TP 01: Variáveis e Estrutura Sequencial,2,10
7169,4387,488,2022,2,2023-03-21 08:00:00,Lab 0 – Primeiros passos com o Python - 2023,1,10
7169,4636,488,2022,2,2023-05-10 21:00:00,Lab 4 – Repetição por Condição (while),1,3.75
7169,4838,488,2022,2,2023-07-04 08:05:00,Prova Final,2,10
5812,3068,374,2021,1,2022-01-11 08:00:00,Lab 0 – Primeiros passos com o Python - 2022,1,10
7170,3348,408,2021,2,2022-05-30 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
7170,3369,408,2021,2,2022-06-01 16:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0
7151,3345,405,2021,2,2022-05-30 20:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,6.25
6531,3861,407,2021,2,2022-09-20 08:00:00,Prova Final 2019/02,2,0
2912,4208,444,2022,1,2023-02-07 16:00:00,TP 6: Estrutura de Repetição por Contagem (for),2,10
6432,4179,444,2022,1,2023-01-26 17:25:00,Lab 6 - Repetição por Contagem (for),1,10
6461,4208,444,2022,1,2023-02-07 16:00:00,TP 6: Estrutura de Repetição por Contagem (for),2,6.66667
6461,4179,444,2022,1,2023-01-26 17:25:00,Lab 6 - Repetição por Contagem (for),1,9
7502,4208,444,2022,1,2023-02-07 16:00:00,TP 6: Estrutura de Repetição por Contagem (for),2,10
7615,4208,444,2022,1,2023-02-07 16:00:00,TP 6: Estrutura de Repetição por Contagem (for),2,10
7615,4179,444,2022,1,2023-01-26 17:25:00,Lab 6 - Repetição por Contagem (for),1,10
7616,4208,444,2022,1,2023-02-07 16:00:00,TP 6: Estrutura de Repetição por Contagem (for),2,10
7618,4179,444,2022,1,2023-01-26 17:25:00,Lab 6 - Repetição por Contagem (for),1,10
7620,4157,444,2022,1,2023-01-24 16:00:00,TP 05: Vetores e Strings,2,0
7620,4208,444,2022,1,2023-02-07 16:00:00,TP 6: Estrutura de Repetição por Contagem (for),2,6.66667
7622,4208,444,2022,1,2023-02-07 16:00:00,TP 6: Estrutura de Repetição por Contagem (for),2,10
7622,4179,444,2022,1,2023-01-26 17:25:00,Lab 6 - Repetição por Contagem (for),1,10
6013,4154,440,2022,1,2023-02-06 18:00:00,TP 04: Estrutura de Repetição por Condição,2,10
7689,4117,440,2022,1,2023-02-08 18:00:00,TP 03 – Condicionais Encadeadas (if/elif),2,10
7689,4154,440,2022,1,2023-02-06 18:00:00,TP 04: Estrutura de Repetição por Condição,2,0
7170,4404,491,2022,2,2023-03-23 19:30:00,Extras 1 - Variáveis e Estrutura Sequencial (2020),1,2.72727
7170,4382,491,2022,2,2023-03-21 19:20:00,Lab 0 – Primeiros passos com o Python - 2020,1,2.5
7170,4535,491,2022,2,2023-04-25 18:00:00,TP 02:  Est. Condicional Simples e Composta ,2,10
7170,4516,491,2022,2,2023-04-13 19:30:00,Extra 2 - Estrutura Condicional Composta,1,0
7170,4440,491,2022,2,2023-04-11 18:00:00,TP 01: Variáveis e Estrutura Sequencial,2,10
7170,4403,491,2022,2,2023-03-23 19:30:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
7170,4571,491,2022,2,2023-04-27 19:30:00,Lab 3 - Estrutura Condicional Encadeada,1,4
7170,4571,491,2022,2,2023-04-27 19:30:00,Lab 3 - Estrutura Condicional Encadeada,1,4
7170,4672,491,2022,2,2023-05-23 18:00:00,TP 04: Estrutura de Repetição por Condição,2,10
7170,4640,491,2022,2,2023-05-11 19:30:00,Lab 4 – Repetição por Condição (while),1,2.7125
7170,4672,491,2022,2,2023-05-23 18:00:00,TP 04: Estrutura de Repetição por Condição,2,10
7170,4515,491,2022,2,2023-04-13 19:30:00,Lab 2 - Estrutura Condicional Composta,1,8.75
7170,4746,491,2022,2,2023-06-06 18:00:00,TP 05: Vetores e Strings,2,2.5
7170,4793,491,2022,2,2023-06-22 18:00:00,TP 6: Estrutura de Repetição por Contagem (for),2,2.5
7170,4763,491,2022,2,2023-06-08 08:00:00,Lab 6 - Repetição por Contagem (for),1,0.625
7170,4795,491,2022,2,2023-06-26 20:00:00,TP Substitutivo,2,5
7170,4796,491,2022,2,2023-06-27 18:00:00,Prova Final,2,5.825
7170,4716,491,2022,2,2023-05-25 19:30:00,Lab 5 - Vetores e Strings,1,2.14286
7193,3461,404,2021,2,2022-06-20 14:15:00,Lab 2 - Estrutura Condicional Composta,1,10
7193,3462,404,2021,2,2022-06-20 15:40:00,Extra 2 - Estrutura Condicional Composta,1,5.71429
7193,3512,404,2021,2,2022-07-04 14:00:00,Lab 3 - Estrutura Condicional Encadeada,1,9.67
7193,3539,404,2021,2,2022-07-04 14:00:00,Extra 3 - Condicionais Encadeados (if/elif),1,6.25
7193,3563,404,2021,2,2022-07-18 15:40:00,Extras 4 – Repetição por Condição,1,0
7193,3745,404,2021,2,2022-08-17 15:20:00,Lab 6 - Repetição por Contagem (for),1,3
7193,3746,404,2021,2,2022-08-17 15:40:00,Extras 6 - Repetição por Contagem (for),1,0
7193,3351,404,2021,2,2022-05-30 14:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
7193,3549,404,2021,2,2022-07-13 14:00:00,TP 03 – Condicionais Encadeadas (if/elif),2,10
7193,3716,404,2021,2,2022-08-15 14:00:00,TP5: Vetores e Strings,2,0
7193,3779,404,2021,2,2022-08-29 14:00:00,TP 6: Estrutura de Repetição por Contagem (for),2,0
7193,3856,404,2021,2,2022-09-19 14:00:00,TP7: Matrizes,2,0
7193,3860,404,2021,2,2022-09-19 14:00:00,TP7: Matrizes,2,0
7193,3871,404,2021,2,2022-09-21 14:00:00,Prova Final 2019/02,2,0
7193,3884,404,2021,2,2022-09-23 19:00:00,TP Substitutivo ,2,0
7193,3929,440,2022,1,2022-10-26 18:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
7193,3983,440,2022,1,2022-11-21 18:00:00,TP 01: Variáveis e Estrutura Sequencial,2,10
7193,3948,440,2022,1,2022-10-31 19:40:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
7193,3949,440,2022,1,2022-10-31 19:40:00,Extras 1 - Variáveis e Estrutura Sequencial (2022),1,10
7193,3993,440,2022,1,2022-11-23 17:30:00,Lab 2 - Estrutura Condicional Composta,1,10
7193,3387,404,2021,2,2022-06-01 16:00:00,Extras 1 - Variáveis e Estrutura Sequencial (2020),1,10
7193,3368,404,2021,2,2022-06-01 14:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
7193,3438,404,2021,2,2022-06-15 14:00:00,TP 01: Variáveis e Estrutura Sequencial,2,10
7193,4053,440,2022,1,2022-12-07 18:00:00,TP 2 - Condicional Simples e Composta (if/else),2,10
7193,4086,440,2022,1,2023-01-02 18:00:00,Lab 3 - Estrutura Condicional Encadeada,1,8
7193,4059,440,2022,1,2022-12-12 20:00:00,Extra 3 - Condicionais Encadeados (if/elif),1,3.75
7193,3492,404,2021,2,2022-06-29 14:00:00,TP 02:  Est. Condicional Simples e Composta ,2,10
7193,4154,440,2022,1,2023-02-06 18:00:00,TP 04: Estrutura de Repetição por Condição,2,6.66667
7193,4119,440,2022,1,2023-01-04 20:00:00,Lab 4 – Repetição por Condição (while),1,8.33333
7193,4166,440,2022,1,2023-01-18 20:00:00,Lab 5 - Vetores e Strings,1,0
7508,4203,438,2022,1,2023-01-30 14:30:00,Lab 6 - Repetição por Contagem (for),1,10
7193,3602,404,2021,2,2022-07-27 14:00:00,TP 04: Estrutura de Repetição por Condição,2,10
7193,3562,404,2021,2,2022-07-18 15:40:00,Lab 4 – Repetição por Condição (while),1,8.33333
7237,4292,445,2022,1,2023-02-23 18:00:00,TP7: Matrizes,2,0
7193,4389,490,2022,2,2023-03-21 14:30:00,Lab 0 – Primeiros passos com o Python,1,0.625
7193,4411,490,2022,2,2023-03-23 15:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
7193,4412,490,2022,2,2023-03-23 15:00:00,Extras 1 - Variáveis e Estrutura Sequencial (2020),1,0.909091
8289,4758,485,2022,2,2023-06-07 11:00:00,Extras 6 - Repetição por Contagem (for),1,0
8636,4971,529,2023,1,2023-08-23 14:00:00,TP2: Est. Condicional Simples e Composta,2,10
5668,3454,408,2021,2,2022-06-20 16:00:00,Extra 2 - Estrutura Condicional Composta,1,0
5668,3370,408,2021,2,2022-06-01 16:00:00,Extras 1 - Variáveis e Estrutura Sequencial,1,5.45455
5668,3369,408,2021,2,2022-06-01 16:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
5551,3949,440,2022,1,2022-10-31 19:40:00,Extras 1 - Variáveis e Estrutura Sequencial (2022),1,0
7622,4179,444,2022,1,2023-01-26 17:25:00,Lab 6 - Repetição por Contagem (for),1,10
6388,4187,441,2022,1,2023-01-26 08:30:00,Lab 6 - Repetição por Contagem (for),1,0
7128,4117,440,2022,1,2023-02-08 18:00:00,TP 03 – Condicionais Encadeadas (if/elif),2,10
7201,4379,486,2022,2,2023-03-20 21:10:00,Lab 0 - Primeiros passos com o Python,1,9.375
7201,4447,486,2022,2,2023-04-05 20:00:00,TP 01: Variáveis e Estrutura Sequencial,2,0
7201,4407,486,2022,2,2023-03-22 21:30:00,Lab 1 - Variáveis e Estrutura Sequencial,1,2.5
7201,4408,486,2022,2,2023-03-22 21:30:00,Extras 1 - Variáveis e Estrutura Sequencial (2023),1,0
7201,4487,486,2022,2,2023-04-10 21:30:00,Lab 2 - Estrutura Condicional Composta,1,0
7201,4494,486,2022,2,2023-04-11 16:00:00,Extra 2 - Estrutura Condicional Composta,1,0
7214,3357,403,2021,2,2022-06-01 10:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
7214,3424,403,2021,2,2022-06-13 10:05:00,Simulado 01 - Variáveis e Estrutura Sequencial,1,10
7214,3342,403,2021,2,2022-05-30 10:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
7130,3366,406,2021,2,2022-06-01 15:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
7214,3451,403,2021,2,2022-06-20 11:00:00,Lab 2 - Estrutura Condicional Composta,1,10
7214,3452,403,2021,2,2022-06-20 12:05:00,Extra 2 - Estrutura Condicional Composta,1,10
7214,3452,403,2021,2,2022-06-20 12:05:00,Extra 2 - Estrutura Condicional Composta,1,10
7214,3491,403,2021,2,2022-06-29 10:00:00,TP 02:  Est. Condicional Simples e Composta ,2,10
7214,3388,403,2021,2,2022-06-01 12:00:00,Extras 1 - Variáveis e Estrutura Sequencial,1,6.36364
7214,3508,403,2021,2,2022-07-04 11:00:00,Lab 3 - Estrutura Condicional Encadeada,1,10
7214,3509,403,2021,2,2022-07-04 12:05:00,Extra 3 - Condicionais Encadeados (if/elif),1,3.75
7214,3555,403,2021,2,2022-07-18 11:13:00,Lab 4 – Repetição por Condição (while),1,2.5
7214,3564,403,2021,2,2022-07-18 12:00:00,Extra 4 – Repetição por Condição (while),1,0
7214,3620,403,2021,2,2022-08-01 12:30:00,Desafios 5 - Vetores e Strings,1,5
7214,3619,403,2021,2,2022-08-01 12:00:00,Lab 5 - Vetores e Strings,1,8
7214,3738,403,2021,2,2022-08-17 11:35:00,Lab 6 - Repetição por Contagem (for),1,4
7168,4172,441,2022,1,2023-01-31 08:08:00,TP 05: Vetores e Strings,2,6.66667
7168,4280,441,2022,1,2023-02-23 08:09:00,TP7: Matrizes,2,3.33333
7214,4385,485,2022,2,2023-03-20 11:00:00,Lab 0 – Primeiros passos com o Python,1,10
7214,4402,485,2022,2,2023-03-22 12:00:00,Extras 1 - Variáveis e Estrutura Sequencial (2020),1,2.72727
7214,4399,485,2022,2,2023-03-22 12:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,9.16667
7214,4425,485,2022,2,2023-03-29 10:20:00,Simulado 01 - Variáveis e Estrutura Sequencial,1,0
7214,4452,485,2022,2,2023-04-13 10:00:00,TP 01: Variáveis e Estrutura Sequencial,2,10
7214,4477,485,2022,2,2023-04-10 11:30:00,Lab 2 - Estrutura Condicional Composta,1,8.125
7757,4733,494,2022,2,2023-05-31 00:00:00,Desafios 5 - Vetores e Strings,1,0
6384,3993,440,2022,1,2022-11-23 17:30:00,Lab 2 - Estrutura Condicional Composta,1,6.92308
7658,3947,439,2022,1,2022-10-31 17:40:00,Extras 1 - Variáveis e Estrutura Sequencial (2022),1,0
7564,4187,441,2022,1,2023-01-26 08:30:00,Lab 6 - Repetição por Contagem (for),1,10
7595,4126,443,2022,1,2023-01-12 14:00:00,TP 04: Estrutura de Repetição por Condição,2,10
7566,4249,441,2022,1,2023-02-09 08:23:00,Lab 7 - Matrizes,1,9.33
7217,4389,490,2022,2,2023-03-21 14:30:00,Lab 0 – Primeiros passos com o Python,1,10
7217,4411,490,2022,2,2023-03-23 15:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
7217,4411,490,2022,2,2023-03-23 15:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
7217,4493,490,2022,2,2023-04-11 14:00:00,TP 01: Variáveis e Estrutura Sequencial,2,5
7217,4412,490,2022,2,2023-03-23 15:00:00,Extras 1 - Variáveis e Estrutura Sequencial (2020),1,3.63636
7217,4412,490,2022,2,2023-03-23 15:00:00,Extras 1 - Variáveis e Estrutura Sequencial (2020),1,3.63636
7217,4573,490,2022,2,2023-04-25 14:00:00,TP 02:  Est. Condicional Simples e Composta ,2,0
7217,4513,490,2022,2,2023-04-13 15:30:00,Lab 2 - Estrutura Condicional Composta,1,4.375
7217,4514,490,2022,2,2023-04-13 15:30:00,Extra 2 - Estrutura Condicional Composta,1,1.25
7217,4637,490,2022,2,2023-05-11 14:00:00,TP 03 – Condicionais Encadeadas (if/elif),2,2.5
7217,4584,490,2022,2,2023-04-27 15:00:00,Lab 3 - Estrutura Condicional Encadeada,1,4.44667
7217,4704,490,2022,2,2023-05-25 14:00:00,TP 04: Estrutura de Repetição por Condição,2,0
7217,4664,490,2022,2,2023-05-16 16:00:00,Lab 4 – Repetição por Condição (while),1,0
7217,4742,490,2022,2,2023-06-01 00:00:00,Desafios 5 - Vetores e Strings,1,0
7217,4778,490,2022,2,2023-06-13 14:00:00,TP 05: Vetores e Strings,2,0
7217,4741,490,2022,2,2023-06-01 00:00:00,Lab 5 - Vetores e Strings,1,0
7220,3375,409,2021,2,2022-06-02 17:30:00,Lab 1 - Variáveis e Estrutura Sequencial,1,0.833333
7220,3344,409,2021,2,2022-05-31 16:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,8.125
7220,3465,409,2021,2,2022-06-24 16:00:00,TP 01: Variáveis e Estrutura Sequencial,2,0
7220,3376,409,2021,2,2022-06-02 17:30:00,Extras 1 - Variáveis e Estrutura Sequencial,1,0
7220,3515,409,2021,2,2022-07-05 16:00:00,TP 02:  Est. Condicional Simples e Composta ,2,3.33333
7220,3540,409,2021,2,2022-07-07 00:00:00,Extra 3 - Condicionais Encadeados (if/elif),1,0
7220,3535,409,2021,2,2022-07-07 17:45:00,Lab 3 - Estrutura Condicional Encadeada,1,1
7220,3481,409,2021,2,2022-06-23 17:30:00,Lab 2 - Estrutura Condicional Composta,1,8.46154
7220,3571,409,2021,2,2022-07-22 16:00:00,TP 03 – Condicionais Encadeadas (if/elif),2,0
7220,3574,409,2021,2,2022-07-21 17:30:00,Extra 4 – Repetição por Condição,1,0
7220,3573,409,2021,2,2022-07-21 17:30:00,Lab 4 – Repetição por Condição (while),1,0
7220,3633,409,2021,2,2022-08-04 17:40:00,Lab 5 - Vetores e Strings,1,1
7220,3632,409,2021,2,2022-08-04 17:40:00,Extra 5 - Vetores e Strings,1,0
7660,3947,439,2022,1,2022-10-31 17:40:00,Extras 1 - Variáveis e Estrutura Sequencial (2022),1,10
7567,4187,441,2022,1,2023-01-26 08:30:00,Lab 6 - Repetição por Contagem (for),1,10
7595,4148,443,2022,1,2023-01-17 15:00:00,Lab 5 - Vetores e Strings,1,10
7220,4498,494,2022,2,2023-04-10 00:00:00,Lab 2 - Estrutura Condicional Composta,1,0.625
7220,4539,494,2022,2,2023-04-19 16:10:00,TP 02:  Est. Condicional Simples e Composta ,2,0
7220,4419,494,2022,2,2023-03-27 21:59:00,Lab 1 - Variáveis e Estrutura Sequencial,1,3.33333
7220,4377,494,2022,2,2023-03-20 16:00:00,Lab 0 - Primeiros passos com o Python,1,10
7220,4456,494,2022,2,2023-04-05 16:10:00,TP 01: Variáveis e Estrutura Sequencial,2,0
7220,4569,494,2022,2,2023-04-24 17:00:00,Lab 3 - Estrutura Condicional Encadeada,1,0
7220,4570,494,2022,2,2023-04-24 17:00:00,Extra 3 - Condicionais Encadeados (if/elif),1,0
7220,4496,494,2022,2,2023-04-11 15:30:00,Extra 2 - Estrutura Condicional Composta,1,0
7220,4422,494,2022,2,2023-03-27 00:00:00,Extras 1 - Variáveis e Estrutura Sequencial (2020),1,4.54545
7237,3370,408,2021,2,2022-06-01 16:00:00,Extras 1 - Variáveis e Estrutura Sequencial,1,10
7237,3454,408,2021,2,2022-06-20 16:00:00,Extra 2 - Estrutura Condicional Composta,1,0
7237,3369,408,2021,2,2022-06-01 16:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
7237,3348,408,2021,2,2022-05-30 00:00:00,Lab 0 – Primeiros passos com o Python - 2020,1,0
7237,3548,408,2021,2,2022-07-13 16:00:00,TP 03 – Condicionais Encadeadas (if/elif),2,0
7237,3507,408,2021,2,2022-07-04 16:00:00,Extra 3 - Condicionais Encadeados (if/elif),1,1.25
7237,3567,408,2021,2,2022-07-18 16:00:00,Desafios 4 – Repetição por Condição (while),1,0
7237,3437,408,2021,2,2022-06-15 16:00:00,TP 01: Variáveis e Estrutura Sequencial,2,0
7237,3506,408,2021,2,2022-07-04 16:00:00,Lab 3 - Estrutura Condicional Encadeada,1,10
7237,3506,408,2021,2,2022-07-04 16:00:00,Lab 3 - Estrutura Condicional Encadeada,1,10
7237,3618,408,2021,2,2022-08-01 17:30:00,Desafios 5 - Vetores e Strings,1,0
7237,3717,408,2021,2,2022-08-15 16:00:00,TP5: Vetores e Strings,2,0
7237,3740,408,2021,2,2022-08-17 17:15:00,Lab 6 - Repetição por Contagem (for),1,9
7237,3741,408,2021,2,2022-08-17 17:15:00,Extras 6 - Repetição por Contagem (for),1,0
7237,3793,408,2021,2,2022-08-31 17:00:00,Lab 7 - Matrizes,1,10
7237,3455,408,2021,2,2022-06-20 16:00:00,Lab 2 - Estrutura Condicional Composta,1,4.61538
7237,3493,408,2021,2,2022-06-29 16:00:00,TP 02:  Est. Condicional Simples e Composta ,2,3.33333
7237,3493,408,2021,2,2022-06-29 16:00:00,TP 02:  Est. Condicional Simples e Composta ,2,3.33333
7237,3604,408,2021,2,2022-07-27 16:00:00,TP 04: Estrutura de Repetição por Condição (2019),2,0
7237,3556,408,2021,2,2022-07-18 16:00:00,Lab 4 – Repetição por Condição (while),1,10
7237,3863,408,2021,2,2022-09-21 16:00:00,Prova Final 2019/02,2,0
7237,3617,408,2021,2,2022-08-01 17:30:00,Lab 5 - Vetores e Strings,1,10
7237,3556,408,2021,2,2022-07-18 16:00:00,Lab 4 – Repetição por Condição (while),1,10
7599,3939,443,2022,1,2022-10-27 15:45:00,Extras 1 - Variáveis e Estrutura Sequencial (2020),1,10
7237,3556,408,2021,2,2022-07-18 16:00:00,Lab 4 – Repetição por Condição (while),1,10
7237,3556,408,2021,2,2022-07-18 16:00:00,Lab 4 – Repetição por Condição (while),1,10
7237,3943,445,2022,1,2022-10-27 19:40:00,Extras 1 - Variáveis e Estrutura Sequencial (2020),1,10
7237,3943,445,2022,1,2022-10-27 19:40:00,Extras 1 - Variáveis e Estrutura Sequencial (2020),1,10
7635,4191,443,2022,1,2023-01-26 15:00:00,Lab 6 - Repetição por Contagem (for),1,10
7237,4195,445,2022,1,2023-01-26 19:30:00,Extras 6 - Repetição por Contagem (for),1,0
7237,4253,445,2022,1,2023-02-09 19:29:00,Lab 7 - Matrizes,1,10
7237,4310,445,2022,1,2023-03-02 18:00:00,Prova Final,2,0
7237,4292,445,2022,1,2023-02-23 18:00:00,TP7: Matrizes,2,0
7237,4087,445,2022,1,2022-12-20 18:00:00,TP 03 – Condicionais Encadeadas (if/elif),2,7.76667
7237,3933,445,2022,1,2022-10-25 18:50:00,Lab 0 – Primeiros passos com o Python,1,10
7237,3940,445,2022,1,2022-10-27 19:40:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
7237,3933,445,2022,1,2022-10-25 18:50:00,Lab 0 – Primeiros passos com o Python,1,10
7237,3556,408,2021,2,2022-07-18 16:00:00,Lab 4 – Repetição por Condição (while),1,10
7237,3556,408,2021,2,2022-07-18 16:00:00,Lab 4 – Repetição por Condição (while),1,10
7237,3556,408,2021,2,2022-07-18 16:00:00,Lab 4 – Repetição por Condição (while),1,10
7237,3961,445,2022,1,2022-11-10 18:00:00,TP 01: Variáveis e Estrutura Sequencial,2,10
7237,3977,445,2022,1,2022-11-17 19:40:00,Lab 2 - Estrutura Condicional Composta,1,10
7237,4516,491,2022,2,2023-04-13 19:30:00,Extra 2 - Estrutura Condicional Composta,1,2.5
7237,3978,445,2022,1,2022-11-17 19:40:00,Extra 2 - Estrutura Condicional Composta,1,7.14286
7237,4012,445,2022,1,2022-12-01 18:00:00,TP 02:  Est. Condicional Simples e Composta ,2,10
7237,4382,491,2022,2,2023-03-21 19:20:00,Lab 0 – Primeiros passos com o Python - 2020,1,10
7237,4440,491,2022,2,2023-04-11 18:00:00,TP 01: Variáveis e Estrutura Sequencial,2,10
7237,4403,491,2022,2,2023-03-23 19:30:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
7237,4535,491,2022,2,2023-04-25 18:00:00,TP 02:  Est. Condicional Simples e Composta ,2,10
7237,4404,491,2022,2,2023-03-23 19:30:00,Extras 1 - Variáveis e Estrutura Sequencial (2020),1,10
7237,4572,491,2022,2,2023-04-27 19:30:00,Extra 3 - Condicionais Encadeados (if/elif),1,10
7237,4047,445,2022,1,2022-12-06 19:40:00,Extra 3 - Condicionais Encadeados (if/elif),1,7.5
7237,4045,445,2022,1,2022-12-06 19:40:00,Lab 3 - Estrutura Condicional Encadeada,1,10
7237,4617,491,2022,2,2023-05-09 18:00:00,TP 03 – Condicionais Encadeadas (if/elif),2,10
7237,4103,445,2022,1,2022-12-22 19:40:00,Extras 4 - Repetição por Condição,1,0
7237,4571,491,2022,2,2023-04-27 19:30:00,Lab 3 - Estrutura Condicional Encadeada,1,10
7237,4100,445,2022,1,2022-12-22 19:40:00,Lab 4 – Repetição por Condição (while),1,10
7237,4100,445,2022,1,2022-12-22 19:40:00,Lab 4 – Repetição por Condição (while),1,10
7237,4656,491,2022,2,2023-05-11 19:30:00,Extras 4 – Repetição por Condição (while) ,1,0
7237,4135,445,2022,1,2023-01-10 18:00:00,TP 04: Estrutura de Repetição por Condição,2,0
7237,4145,445,2022,1,2023-01-12 19:40:00,Lab 5 - Vetores e Strings,1,10
7237,4177,445,2022,1,2023-01-24 18:00:00,TP 05: Vetores e Strings,2,10
7237,4145,445,2022,1,2023-01-12 19:40:00,Lab 5 - Vetores e Strings,1,10
7237,4726,491,2022,2,2023-05-25 19:30:00,Desafios 5 - Vetores e Strings,1,0
7237,4254,445,2022,1,2023-02-09 19:28:00,Desafios 7: Matrizes,1,1.25
7237,4746,491,2022,2,2023-06-06 18:00:00,TP 05: Vetores e Strings,2,10
7237,4746,491,2022,2,2023-06-06 18:00:00,TP 05: Vetores e Strings,2,10
7237,4194,445,2022,1,2023-01-26 19:30:00,Lab 6 - Repetição por Contagem (for),1,10
7237,4764,491,2022,2,2023-06-08 08:00:00,Extras 6 - Repetição por Contagem (for),1,0
7237,4194,445,2022,1,2023-01-26 19:30:00,Lab 6 - Repetição por Contagem (for),1,10
7237,4239,445,2022,1,2023-02-07 18:00:00,TP 6: Estrutura de Repetição por Contagem (for),2,0
7237,4672,491,2022,2,2023-05-23 18:00:00,TP 04: Estrutura de Repetição por Condição,2,7.5
7237,4515,491,2022,2,2023-04-13 19:30:00,Lab 2 - Estrutura Condicional Composta,1,9.375
7237,4640,491,2022,2,2023-05-11 19:30:00,Lab 4 – Repetição por Condição (while),1,8.125
7237,4763,491,2022,2,2023-06-08 08:00:00,Lab 6 - Repetição por Contagem (for),1,8.75
7237,4763,491,2022,2,2023-06-08 08:00:00,Lab 6 - Repetição por Contagem (for),1,8.75
7237,4795,491,2022,2,2023-06-26 20:00:00,TP Substitutivo,2,7.5
7237,4716,491,2022,2,2023-05-25 19:30:00,Lab 5 - Vetores e Strings,1,10
7237,4795,491,2022,2,2023-06-26 20:00:00,TP Substitutivo,2,7.5
8639,4953,529,2023,1,2023-08-16 14:00:00,Extra 2 - Estrutura Condicional Composta,1,10
8302,4949,524,2023,1,2023-08-14 20:00:00,Lab 2 - Estrutura Condicional Composta,1,5.48824
8302,4886,524,2023,1,2023-08-01 11:00:00,Lab 1 - Variáveis e Estrutura Sequencial,1,5
8302,4921,524,2023,1,2023-08-09 18:10:00,TP1: Variáveis e Estrutura Sequencial,2,10
8302,4879,524,2023,1,2023-07-24 18:00:00,Lab 0 – Primeiros passos com o Python,1,9.375
4339,3617,408,2021,2,2022-08-01 17:30:00,Lab 5 - Vetores e Strings,1,10
7579,3976,442,2022,1,2022-11-17 11:00:00,Extras 1 - Variáveis e Estrutura Sequencial,1,10
7579,3941,442,2022,1,2022-10-27 09:40:00,Lab 1 - Variáveis e Estrutura Sequencial,1,10
7579,3968,442,2022,1,2022-11-10 10:00:00,TP 01: Variáveis e Estrutura Sequencial,2,10
7579,4085,442,2022,1,2022-12-21 14:00:00,TP 03 – Condicionais Encadeadas (if/elif),2,10
7579,4136,442,2022,1,2023-01-11 14:00:00,TP 04: Estrutura de Repetição por Condição,2,10
7579,4173,442,2022,1,2023-01-25 14:00:00,TP 05: Vetores e Strings,2,10
7579,4241,442,2022,1,2023-02-07 10:00:00,TP 6: Estrutura de Repetição por Contagem (for),2,10
7579,4282,442,2022,1,2023-02-23 10:00:00,TP7: Matrizes,2,7.76667
7579,4250,442,2022,1,2023-02-09 11:00:00,Lab 7 - Matrizes,1,10
8436,4379,486,2022,2,2023-03-20 21:10:00,Lab 0 - Primeiros passos com o Python,1,10
7579,4251,442,2022,1,2023-02-09 11:30:00,Desafios 7: Matrizes,1,5
7579,4379,486,2022,2,2023-03-20 21:10:00,Lab 0 - Primeiros passos com o Python,1,2.5
7579,3942,442,2022,1,2022-10-27 09:40:00,Extras 1 - Variáveis e Estrutura Sequencial,1,10
7579,3930,442,2022,1,2022-10-25 10:00:00,Lab 0 – Primeiros passos com o Python,1,10
7579,3988,442,2022,1,2022-11-17 12:00:00,Extra 2 - Estrutura Condicional Composta,1,10
7579,3975,442,2022,1,2022-11-17 11:00:00,Lab 2 - Estrutura Condicional Composta,1,10
7579,4018,442,2022,1,2022-12-07 10:00:00,TP 02:  Est. Condicional Simples e Composta ,2,10
7579,3975,442,2022,1,2022-11-17 11:00:00,Lab 2 - Estrutura Condicional Composta,1,10
7579,4040,442,2022,1,2022-12-06 11:10:00,Extra 3 - Condicionais Encadeados (if/elif),1,10
7579,4567,486,2022,2,2023-04-24 21:30:00,Lab 3 - Estrutura Condicional Encadeada,1,0
